year,keyword,count
2025.0,Unnamed: 36,0
2005.0,Unnamed: 37,0
2006.0,Unnamed: 37,0
2007.0,Unnamed: 37,0
2008.0,Unnamed: 37,0
2009.0,Unnamed: 37,0
2010.0,Unnamed: 37,0
2011.0,Unnamed: 37,0
2012.0,Unnamed: 37,0
2013.0,Unnamed: 37,0
2014.0,Unnamed: 37,0
2015.0,Unnamed: 37,0
2016.0,Unnamed: 37,0
2017.0,Unnamed: 37,0
2018.0,Unnamed: 37,0
2019.0,Unnamed: 37,0
2020.0,Unnamed: 37,0
2021.0,Unnamed: 37,0
2022.0,Unnamed: 37,0
2023.0,Unnamed: 37,0
2024.0,Unnamed: 37,0
2025.0,Unnamed: 37,0
2005.0,Unnamed: 38,0
2006.0,Unnamed: 38,0
2007.0,Unnamed: 38,0
2008.0,Unnamed: 38,0
2009.0,Unnamed: 38,0
2010.0,Unnamed: 38,0
2011.0,Unnamed: 38,0
2012.0,Unnamed: 38,0
2013.0,Unnamed: 38,0
2014.0,Unnamed: 38,0
2015.0,Unnamed: 38,0
2016.0,Unnamed: 38,0
2017.0,Unnamed: 38,0
2018.0,Unnamed: 38,0
2019.0,Unnamed: 38,0
2020.0,Unnamed: 38,0
2021.0,Unnamed: 38,0
2022.0,Unnamed: 38,0
2023.0,Unnamed: 38,0
2024.0,Unnamed: 38,0
2025.0,Unnamed: 38,0
2005.0,Unnamed: 39,0
2006.0,Unnamed: 39,0
2007.0,Unnamed: 39,0
2008.0,Unnamed: 39,0
2009.0,Unnamed: 39,0
2010.0,Unnamed: 39,0
2011.0,Unnamed: 39,0
2012.0,Unnamed: 39,0
2013.0,Unnamed: 39,0
2014.0,Unnamed: 39,0
2015.0,Unnamed: 39,0
2016.0,Unnamed: 39,0
2017.0,Unnamed: 39,0
2018.0,Unnamed: 39,0
2019.0,Unnamed: 39,0
2020.0,Unnamed: 39,0
2021.0,Unnamed: 39,0
2022.0,Unnamed: 39,0
2023.0,Unnamed: 39,0
2024.0,Unnamed: 39,0
2025.0,Unnamed: 39,0
2005.0,Unnamed: 40,0
2006.0,Unnamed: 40,0
2007.0,Unnamed: 40,0
2008.0,Unnamed: 40,0
2009.0,Unnamed: 40,0
2010.0,Unnamed: 40,0
2011.0,Unnamed: 40,0
2012.0,Unnamed: 40,0
2013.0,Unnamed: 40,0
2014.0,Unnamed: 40,0
2015.0,Unnamed: 40,0
2016.0,Unnamed: 40,0
2017.0,Unnamed: 40,0
2018.0,Unnamed: 40,0
2019.0,Unnamed: 40,0
2020.0,Unnamed: 40,0
2021.0,Unnamed: 40,0
2022.0,Unnamed: 40,0
2023.0,Unnamed: 40,0
2024.0,Unnamed: 40,0
2025.0,Unnamed: 40,0
2005.0,Unnamed: 41,0
2006.0,Unnamed: 41,0
2007.0,Unnamed: 41,0
2008.0,Unnamed: 41,0
2009.0,Unnamed: 41,0
2010.0,Unnamed: 41,0
2011.0,Unnamed: 41,0
2012.0,Unnamed: 41,0
2013.0,Unnamed: 41,0
2014.0,Unnamed: 41,0
2015.0,Unnamed: 41,0
2016.0,Unnamed: 41,0
2017.0,Unnamed: 41,0
2018.0,Unnamed: 41,0
2019.0,Unnamed: 41,0
2020.0,Unnamed: 41,0
2021.0,Unnamed: 41,0
2022.0,Unnamed: 41,0
2023.0,Unnamed: 41,0
2024.0,Unnamed: 41,0
2025.0,Unnamed: 41,0
2005.0,Unnamed: 42,0
2006.0,Unnamed: 42,0
2007.0,Unnamed: 42,0
2008.0,Unnamed: 42,0
2009.0,Unnamed: 42,0
2010.0,Unnamed: 42,0
2011.0,Unnamed: 42,0
2012.0,Unnamed: 42,0
2013.0,Unnamed: 42,0
2014.0,Unnamed: 42,0
2015.0,Unnamed: 42,0
2016.0,Unnamed: 42,0
2017.0,Unnamed: 42,0
2018.0,Unnamed: 42,0
2019.0,Unnamed: 42,0
2020.0,Unnamed: 42,0
2021.0,Unnamed: 42,0
2022.0,Unnamed: 42,0
2023.0,Unnamed: 42,0
2024.0,Unnamed: 42,0
2025.0,Unnamed: 42,0
2005.0,Unnamed: 43,0
2006.0,Unnamed: 43,0
2007.0,Unnamed: 43,0
2008.0,Unnamed: 43,0
2009.0,Unnamed: 43,0
2010.0,Unnamed: 43,0
2011.0,Unnamed: 43,0
2012.0,Unnamed: 43,0
2013.0,Unnamed: 43,0
2014.0,Unnamed: 43,0
2015.0,Unnamed: 43,0
2016.0,Unnamed: 43,0
2017.0,Unnamed: 43,0
2018.0,Unnamed: 43,0
2019.0,Unnamed: 43,0
2020.0,Unnamed: 43,0
2021.0,Unnamed: 43,0
2022.0,Unnamed: 43,0
2023.0,Unnamed: 43,0
2024.0,Unnamed: 43,0
2025.0,Unnamed: 43,0
2005.0,Unnamed: 44,0
2006.0,Unnamed: 44,0
2007.0,Unnamed: 44,0
2008.0,Unnamed: 44,0
2009.0,Unnamed: 44,0
2010.0,Unnamed: 44,0
2011.0,Unnamed: 44,0
2012.0,Unnamed: 44,0
2013.0,Unnamed: 44,0
2014.0,Unnamed: 44,0
2015.0,Unnamed: 44,0
2016.0,Unnamed: 44,0
2017.0,Unnamed: 44,0
2018.0,Unnamed: 44,0
2019.0,Unnamed: 44,0
2020.0,Unnamed: 44,0
2021.0,Unnamed: 44,0
2022.0,Unnamed: 44,0
2023.0,Unnamed: 44,0
2024.0,Unnamed: 44,0
2025.0,Unnamed: 44,0
2005.0,Unnamed: 45,0
2006.0,Unnamed: 45,0
2007.0,Unnamed: 45,0
2008.0,Unnamed: 45,0
2009.0,Unnamed: 45,0
2010.0,Unnamed: 45,0
2011.0,Unnamed: 45,0
2012.0,Unnamed: 45,0
2013.0,Unnamed: 45,0
2014.0,Unnamed: 45,0
2015.0,Unnamed: 45,0
2016.0,Unnamed: 45,0
2017.0,Unnamed: 45,0
2018.0,Unnamed: 45,0
2019.0,Unnamed: 45,0
2020.0,Unnamed: 45,0
2021.0,Unnamed: 45,0
2022.0,Unnamed: 45,0
2023.0,Unnamed: 45,0
2024.0,Unnamed: 45,0
2025.0,Unnamed: 45,0
2005.0,Unnamed: 46,0
2006.0,Unnamed: 46,0
2007.0,Unnamed: 46,0
2008.0,Unnamed: 46,0
2009.0,Unnamed: 46,0
2010.0,Unnamed: 46,0
2011.0,Unnamed: 46,0
2012.0,Unnamed: 46,0
2013.0,Unnamed: 46,0
2014.0,Unnamed: 46,0
2015.0,Unnamed: 46,0
2016.0,Unnamed: 46,0
2017.0,Unnamed: 46,0
2018.0,Unnamed: 46,0
2019.0,Unnamed: 46,0
2020.0,Unnamed: 46,0
2021.0,Unnamed: 46,0
2022.0,Unnamed: 46,0
2023.0,Unnamed: 46,0
2024.0,Unnamed: 46,0
2025.0,Unnamed: 46,0
2005.0,Unnamed: 47,0
2006.0,Unnamed: 47,0
2007.0,Unnamed: 47,0
2008.0,Unnamed: 47,0
2009.0,Unnamed: 47,0
2010.0,Unnamed: 47,0
2011.0,Unnamed: 47,0
2012.0,Unnamed: 47,0
2013.0,Unnamed: 47,0
2014.0,Unnamed: 47,0
2015.0,Unnamed: 47,0
2016.0,Unnamed: 47,0
2017.0,Unnamed: 47,0
2018.0,Unnamed: 47,0
2019.0,Unnamed: 47,0
2020.0,Unnamed: 47,0
2021.0,Unnamed: 47,0
2022.0,Unnamed: 47,0
2023.0,Unnamed: 47,0
2024.0,Unnamed: 47,0
2025.0,Unnamed: 47,0
2005.0,Unnamed: 48,0
2006.0,Unnamed: 48,0
2007.0,Unnamed: 48,0
2008.0,Unnamed: 48,0
2009.0,Unnamed: 48,0
2010.0,Unnamed: 48,0
2011.0,Unnamed: 48,0
2012.0,Unnamed: 48,0
2013.0,Unnamed: 48,0
2014.0,Unnamed: 48,0
2015.0,Unnamed: 48,0
2016.0,Unnamed: 48,0
2017.0,Unnamed: 48,0
2018.0,Unnamed: 48,0
2019.0,Unnamed: 48,0
2020.0,Unnamed: 48,0
2021.0,Unnamed: 48,0
2022.0,Unnamed: 48,0
2023.0,Unnamed: 48,0
2024.0,Unnamed: 48,0
2025.0,Unnamed: 48,0
2005.0,Unnamed: 49,0
2006.0,Unnamed: 49,0
2007.0,Unnamed: 49,0
2008.0,Unnamed: 49,0
2009.0,Unnamed: 49,0
2010.0,Unnamed: 49,0
2011.0,Unnamed: 49,0
2012.0,Unnamed: 49,0
2013.0,Unnamed: 49,0
2014.0,Unnamed: 49,0
2015.0,Unnamed: 49,0
2016.0,Unnamed: 49,0
2017.0,Unnamed: 49,0
2018.0,Unnamed: 49,0
2019.0,Unnamed: 49,0
2020.0,Unnamed: 49,0
2021.0,Unnamed: 49,0
2022.0,Unnamed: 49,0
2023.0,Unnamed: 49,0
2024.0,Unnamed: 49,0
2025.0,Unnamed: 49,0
2005.0,Unnamed: 50,0
2006.0,Unnamed: 50,0
2007.0,Unnamed: 50,0
2008.0,Unnamed: 50,0
2009.0,Unnamed: 50,0
2010.0,Unnamed: 50,0
2011.0,Unnamed: 50,0
2012.0,Unnamed: 50,0
2013.0,Unnamed: 50,0
2014.0,Unnamed: 50,0
2015.0,Unnamed: 50,0
2016.0,Unnamed: 50,0
2017.0,Unnamed: 50,0
2018.0,Unnamed: 50,0
2019.0,Unnamed: 50,0
2020.0,Unnamed: 50,0
2021.0,Unnamed: 50,0
2022.0,Unnamed: 50,0
2023.0,Unnamed: 50,0
2024.0,Unnamed: 50,0
2025.0,Unnamed: 50,0
2005.0,Unnamed: 51,0
2006.0,Unnamed: 51,0
2007.0,Unnamed: 51,0
2008.0,Unnamed: 51,0
2009.0,Unnamed: 51,0
2010.0,Unnamed: 51,0
2011.0,Unnamed: 51,0
2012.0,Unnamed: 51,0
2013.0,Unnamed: 51,0
2014.0,Unnamed: 51,0
2015.0,Unnamed: 51,0
2016.0,Unnamed: 51,0
2017.0,Unnamed: 51,0
2018.0,Unnamed: 51,0
2019.0,Unnamed: 51,0
2020.0,Unnamed: 51,0
2021.0,Unnamed: 51,0
2022.0,Unnamed: 51,0
2023.0,Unnamed: 51,0
2024.0,Unnamed: 51,0
2025.0,Unnamed: 51,0
2005.0,Unnamed: 52,0
2006.0,Unnamed: 52,0
2007.0,Unnamed: 52,0
2008.0,Unnamed: 52,0
2009.0,Unnamed: 52,0
2010.0,Unnamed: 52,0
2011.0,Unnamed: 52,0
2012.0,Unnamed: 52,0
2013.0,Unnamed: 52,0
2014.0,Unnamed: 52,0
2015.0,Unnamed: 52,0
2016.0,Unnamed: 52,0
2017.0,Unnamed: 52,0
2018.0,Unnamed: 52,0
2019.0,Unnamed: 52,0
2020.0,Unnamed: 52,0
2021.0,Unnamed: 52,0
2022.0,Unnamed: 52,0
2023.0,Unnamed: 52,0
2024.0,Unnamed: 52,0
2025.0,Unnamed: 52,0
2005.0,Unnamed: 53,0
2006.0,Unnamed: 53,0
2007.0,Unnamed: 53,0
2008.0,Unnamed: 53,0
2009.0,Unnamed: 53,0
2010.0,Unnamed: 53,0
2011.0,Unnamed: 53,0
2012.0,Unnamed: 53,0
2013.0,Unnamed: 53,0
2014.0,Unnamed: 53,0
2015.0,Unnamed: 53,0
2016.0,Unnamed: 53,0
2017.0,Unnamed: 53,0
2018.0,Unnamed: 53,0
2019.0,Unnamed: 53,0
2020.0,Unnamed: 53,0
2021.0,Unnamed: 53,0
2022.0,Unnamed: 53,0
2023.0,Unnamed: 53,0
2024.0,Unnamed: 53,0
2025.0,Unnamed: 53,0
2005.0,Unnamed: 54,0
2006.0,Unnamed: 54,0
2007.0,Unnamed: 54,0
2008.0,Unnamed: 54,0
2009.0,Unnamed: 54,0
2010.0,Unnamed: 54,0
2011.0,Unnamed: 54,0
2012.0,Unnamed: 54,0
2013.0,Unnamed: 54,0
2014.0,Unnamed: 54,0
2015.0,Unnamed: 54,0
2016.0,Unnamed: 54,0
2017.0,Unnamed: 54,0
2018.0,Unnamed: 54,0
2019.0,Unnamed: 54,0
2020.0,Unnamed: 54,0
2021.0,Unnamed: 54,0
2022.0,Unnamed: 54,0
2023.0,Unnamed: 54,0
2024.0,Unnamed: 54,0
2025.0,Unnamed: 54,0
2005.0,Unnamed: 55,0
2006.0,Unnamed: 55,0
2007.0,Unnamed: 55,0
2008.0,Unnamed: 55,0
2009.0,Unnamed: 55,0
2010.0,Unnamed: 55,0
2011.0,Unnamed: 55,0
2012.0,Unnamed: 55,0
2013.0,Unnamed: 55,0
2014.0,Unnamed: 55,0
2015.0,Unnamed: 55,0
2016.0,Unnamed: 55,0
2017.0,Unnamed: 55,0
2018.0,Unnamed: 55,0
2019.0,Unnamed: 55,0
2020.0,Unnamed: 55,0
2021.0,Unnamed: 55,0
2022.0,Unnamed: 55,0
2023.0,Unnamed: 55,0
2024.0,Unnamed: 55,0
2025.0,Unnamed: 55,0
2005.0,Unnamed: 56,0
2006.0,Unnamed: 56,0
2007.0,Unnamed: 56,0
2008.0,Unnamed: 56,0
2009.0,Unnamed: 56,0
2010.0,Unnamed: 56,0
2011.0,Unnamed: 56,0
2012.0,Unnamed: 56,0
2013.0,Unnamed: 56,0
2014.0,Unnamed: 56,0
2015.0,Unnamed: 56,0
2016.0,Unnamed: 56,0
2017.0,Unnamed: 56,0
2018.0,Unnamed: 56,0
2019.0,Unnamed: 56,0
2020.0,Unnamed: 56,0
2021.0,Unnamed: 56,0
2022.0,Unnamed: 56,0
2023.0,Unnamed: 56,0
2024.0,Unnamed: 56,0
2025.0,Unnamed: 56,0
2005.0,Unnamed: 57,0
2006.0,Unnamed: 57,0
2007.0,Unnamed: 57,0
2008.0,Unnamed: 57,0
2009.0,Unnamed: 57,0
2010.0,Unnamed: 57,0
2011.0,Unnamed: 57,0
2012.0,Unnamed: 57,0
2013.0,Unnamed: 57,0
2014.0,Unnamed: 57,0
2015.0,Unnamed: 57,0
2016.0,Unnamed: 57,0
2017.0,Unnamed: 57,0
2018.0,Unnamed: 57,0
2019.0,Unnamed: 57,0
2020.0,Unnamed: 57,0
2021.0,Unnamed: 57,0
2022.0,Unnamed: 57,0
2023.0,Unnamed: 57,0
2024.0,Unnamed: 57,0
2025.0,Unnamed: 57,0
2005.0,Unnamed: 58,0
2006.0,Unnamed: 58,0
2007.0,Unnamed: 58,0
2008.0,Unnamed: 58,0
2009.0,Unnamed: 58,0
2010.0,Unnamed: 58,0
2011.0,Unnamed: 58,0
2012.0,Unnamed: 58,0
2013.0,Unnamed: 58,0
2014.0,Unnamed: 58,0
2015.0,Unnamed: 58,0
2016.0,Unnamed: 58,0
2017.0,Unnamed: 58,0
2018.0,Unnamed: 58,0
2019.0,Unnamed: 58,0
2020.0,Unnamed: 58,0
2021.0,Unnamed: 58,0
2022.0,Unnamed: 58,0
2023.0,Unnamed: 58,0
2024.0,Unnamed: 58,0
2025.0,Unnamed: 58,0
2005.0,Unnamed: 59,0
2006.0,Unnamed: 59,0
2007.0,Unnamed: 59,0
2008.0,Unnamed: 59,0
2009.0,Unnamed: 59,0
2010.0,Unnamed: 59,0
2011.0,Unnamed: 59,0
2012.0,Unnamed: 59,0
2013.0,Unnamed: 59,0
2014.0,Unnamed: 59,0
2015.0,Unnamed: 59,0
2016.0,Unnamed: 59,0
2017.0,Unnamed: 59,0
2018.0,Unnamed: 59,0
2019.0,Unnamed: 59,0
2020.0,Unnamed: 59,0
2021.0,Unnamed: 59,0
2022.0,Unnamed: 59,0
2023.0,Unnamed: 59,0
2024.0,Unnamed: 59,0
2025.0,Unnamed: 59,0
2005.0,Unnamed: 60,0
2006.0,Unnamed: 60,0
2007.0,Unnamed: 60,0
2008.0,Unnamed: 60,0
2009.0,Unnamed: 60,0
2010.0,Unnamed: 60,0
2011.0,Unnamed: 60,0
2012.0,Unnamed: 60,0
2013.0,Unnamed: 60,0
2014.0,Unnamed: 60,0
2015.0,Unnamed: 60,0
2016.0,Unnamed: 60,0
2017.0,Unnamed: 60,0
2018.0,Unnamed: 60,0
2019.0,Unnamed: 60,0
2020.0,Unnamed: 60,0
2021.0,Unnamed: 60,0
2022.0,Unnamed: 60,0
2023.0,Unnamed: 60,0
2024.0,Unnamed: 60,0
2025.0,Unnamed: 60,0
2005.0,Unnamed: 61,0
2006.0,Unnamed: 61,0
2007.0,Unnamed: 61,0
2008.0,Unnamed: 61,0
2009.0,Unnamed: 61,0
2010.0,Unnamed: 61,0
2011.0,Unnamed: 61,0
2012.0,Unnamed: 61,0
2013.0,Unnamed: 61,0
2014.0,Unnamed: 61,0
2015.0,Unnamed: 61,0
2016.0,Unnamed: 61,0
2017.0,Unnamed: 61,0
2018.0,Unnamed: 61,0
2019.0,Unnamed: 61,0
2020.0,Unnamed: 61,0
2021.0,Unnamed: 61,0
2022.0,Unnamed: 61,0
2023.0,Unnamed: 61,0
2024.0,Unnamed: 61,0
2025.0,Unnamed: 61,0
2005.0,Unnamed: 62,0
2006.0,Unnamed: 62,0
2007.0,Unnamed: 62,0
2008.0,Unnamed: 62,0
2009.0,Unnamed: 62,0
2010.0,Unnamed: 62,0
2011.0,Unnamed: 62,0
2012.0,Unnamed: 62,0
2013.0,Unnamed: 62,0
2014.0,Unnamed: 62,0
2015.0,Unnamed: 62,0
2016.0,Unnamed: 62,0
2017.0,Unnamed: 62,0
2018.0,Unnamed: 62,0
2019.0,Unnamed: 62,0
2020.0,Unnamed: 62,0
2021.0,Unnamed: 62,0
2022.0,Unnamed: 62,0
2023.0,Unnamed: 62,0
2024.0,Unnamed: 62,0
2025.0,Unnamed: 62,0
2005.0,Unnamed: 63,0
2006.0,Unnamed: 63,0
2007.0,Unnamed: 63,0
2008.0,Unnamed: 63,0
2009.0,Unnamed: 63,0
2010.0,Unnamed: 63,0
2011.0,Unnamed: 63,0
2012.0,Unnamed: 63,0
2013.0,Unnamed: 63,0
2014.0,Unnamed: 63,0
2015.0,Unnamed: 63,0
2016.0,Unnamed: 63,0
2017.0,Unnamed: 63,0
2018.0,Unnamed: 63,0
2019.0,Unnamed: 63,0
2020.0,Unnamed: 63,0
2021.0,Unnamed: 63,0
2022.0,Unnamed: 63,0
2023.0,Unnamed: 63,0
2024.0,Unnamed: 63,0
2025.0,Unnamed: 63,0
2005.0,Unnamed: 64,0
2006.0,Unnamed: 64,0
2007.0,Unnamed: 64,0
2008.0,Unnamed: 64,0
2009.0,Unnamed: 64,0
2010.0,Unnamed: 64,0
2011.0,Unnamed: 64,0
2012.0,Unnamed: 64,0
2013.0,Unnamed: 64,0
2014.0,Unnamed: 64,0
2015.0,Unnamed: 64,0
2016.0,Unnamed: 64,0
2017.0,Unnamed: 64,0
2018.0,Unnamed: 64,0
2019.0,Unnamed: 64,0
2020.0,Unnamed: 64,0
2021.0,Unnamed: 64,0
2022.0,Unnamed: 64,0
2023.0,Unnamed: 64,0
2024.0,Unnamed: 64,0
2025.0,Unnamed: 64,0
2005.0,Unnamed: 65,0
2006.0,Unnamed: 65,0
2007.0,Unnamed: 65,0
2008.0,Unnamed: 65,0
2009.0,Unnamed: 65,0
2010.0,Unnamed: 65,0
2011.0,Unnamed: 65,0
2012.0,Unnamed: 65,0
2013.0,Unnamed: 65,0
2014.0,Unnamed: 65,0
2015.0,Unnamed: 65,0
2016.0,Unnamed: 65,0
2017.0,Unnamed: 65,0
2018.0,Unnamed: 65,0
2019.0,Unnamed: 65,0
2020.0,Unnamed: 65,0
2021.0,Unnamed: 65,0
2022.0,Unnamed: 65,0
2023.0,Unnamed: 65,0
2024.0,Unnamed: 65,0
2025.0,Unnamed: 65,0
2005.0,Unnamed: 66,0
2006.0,Unnamed: 66,0
2007.0,Unnamed: 66,0
2008.0,Unnamed: 66,0
2009.0,Unnamed: 66,0
2010.0,Unnamed: 66,0
2011.0,Unnamed: 66,0
2012.0,Unnamed: 66,0
2013.0,Unnamed: 66,0
2014.0,Unnamed: 66,0
2015.0,Unnamed: 66,0
2016.0,Unnamed: 66,0
2017.0,Unnamed: 66,0
2018.0,Unnamed: 66,0
2019.0,Unnamed: 66,0
2020.0,Unnamed: 66,0
2021.0,Unnamed: 66,0
2022.0,Unnamed: 66,0
2023.0,Unnamed: 66,0
2024.0,Unnamed: 66,0
2025.0,Unnamed: 66,0
2005.0,Unnamed: 67,0
2006.0,Unnamed: 67,0
2007.0,Unnamed: 67,0
2008.0,Unnamed: 67,0
2009.0,Unnamed: 67,0
2010.0,Unnamed: 67,0
2011.0,Unnamed: 67,0
2012.0,Unnamed: 67,0
2013.0,Unnamed: 67,0
2014.0,Unnamed: 67,0
2015.0,Unnamed: 67,0
2016.0,Unnamed: 67,0
2017.0,Unnamed: 67,0
2018.0,Unnamed: 67,0
2019.0,Unnamed: 67,0
2020.0,Unnamed: 67,0
2021.0,Unnamed: 67,0
2022.0,Unnamed: 67,0
2023.0,Unnamed: 67,0
2024.0,Unnamed: 67,0
2025.0,Unnamed: 67,0
2005.0,Unnamed: 68,0
2006.0,Unnamed: 68,0
2007.0,Unnamed: 68,0
2008.0,Unnamed: 68,0
2009.0,Unnamed: 68,0
2010.0,Unnamed: 68,0
2011.0,Unnamed: 68,0
2012.0,Unnamed: 68,0
2013.0,Unnamed: 68,0
2014.0,Unnamed: 68,0
2015.0,Unnamed: 68,0
2016.0,Unnamed: 68,0
2017.0,Unnamed: 68,0
2018.0,Unnamed: 68,0
2019.0,Unnamed: 68,0
2020.0,Unnamed: 68,0
2021.0,Unnamed: 68,0
2022.0,Unnamed: 68,0
2023.0,Unnamed: 68,0
2024.0,Unnamed: 68,0
2025.0,Unnamed: 68,0
2005.0,Unnamed: 69,0
2006.0,Unnamed: 69,0
2007.0,Unnamed: 69,0
2008.0,Unnamed: 69,0
2009.0,Unnamed: 69,0
2010.0,Unnamed: 69,0
2011.0,Unnamed: 69,0
2012.0,Unnamed: 69,0
2013.0,Unnamed: 69,0
2014.0,Unnamed: 69,0
2015.0,Unnamed: 69,0
2016.0,Unnamed: 69,0
2017.0,Unnamed: 69,0
2018.0,Unnamed: 69,0
2019.0,Unnamed: 69,0
2020.0,Unnamed: 69,0
2021.0,Unnamed: 69,0
2022.0,Unnamed: 69,0
2023.0,Unnamed: 69,0
2024.0,Unnamed: 69,0
2025.0,Unnamed: 69,0
2005.0,Unnamed: 70,0
2006.0,Unnamed: 70,0
2007.0,Unnamed: 70,0
2008.0,Unnamed: 70,0
2009.0,Unnamed: 70,0
2010.0,Unnamed: 70,0
2011.0,Unnamed: 70,0
2012.0,Unnamed: 70,0
2013.0,Unnamed: 70,0
2014.0,Unnamed: 70,0
2015.0,Unnamed: 70,0
2016.0,Unnamed: 70,0
2017.0,Unnamed: 70,0
2018.0,Unnamed: 70,0
2019.0,Unnamed: 70,0
2020.0,Unnamed: 70,0
2021.0,Unnamed: 70,0
2022.0,Unnamed: 70,0
2023.0,Unnamed: 70,0
2024.0,Unnamed: 70,0
2025.0,Unnamed: 70,0
2005.0,Unnamed: 71,0
2006.0,Unnamed: 71,0
2007.0,Unnamed: 71,0
2008.0,Unnamed: 71,0
2009.0,Unnamed: 71,0
2010.0,Unnamed: 71,0
2011.0,Unnamed: 71,0
2012.0,Unnamed: 71,0
2013.0,Unnamed: 71,0
2014.0,Unnamed: 71,0
2015.0,Unnamed: 71,0
2016.0,Unnamed: 71,0
2017.0,Unnamed: 71,0
2018.0,Unnamed: 71,0
2019.0,Unnamed: 71,0
2020.0,Unnamed: 71,0
2021.0,Unnamed: 71,0
2022.0,Unnamed: 71,0
2023.0,Unnamed: 71,0
2024.0,Unnamed: 71,0
2025.0,Unnamed: 71,0
2005.0,Unnamed: 72,0
2006.0,Unnamed: 72,0
2007.0,Unnamed: 72,0
2008.0,Unnamed: 72,0
2009.0,Unnamed: 72,0
2010.0,Unnamed: 72,0
2011.0,Unnamed: 72,0
2012.0,Unnamed: 72,0
2013.0,Unnamed: 72,0
2014.0,Unnamed: 72,0
2015.0,Unnamed: 72,0
2016.0,Unnamed: 72,0
2017.0,Unnamed: 72,0
2018.0,Unnamed: 72,0
2019.0,Unnamed: 72,0
2020.0,Unnamed: 72,0
2021.0,Unnamed: 72,0
2022.0,Unnamed: 72,0
2023.0,Unnamed: 72,0
2024.0,Unnamed: 72,0
2025.0,Unnamed: 72,0
2005.0,Unnamed: 73,0
2006.0,Unnamed: 73,0
2007.0,Unnamed: 73,0
2008.0,Unnamed: 73,0
2009.0,Unnamed: 73,0
2010.0,Unnamed: 73,0
2011.0,Unnamed: 73,0
2012.0,Unnamed: 73,0
2013.0,Unnamed: 73,0
2014.0,Unnamed: 73,0
2015.0,Unnamed: 73,0
2016.0,Unnamed: 73,0
2017.0,Unnamed: 73,0
2018.0,Unnamed: 73,0
2019.0,Unnamed: 73,0
2020.0,Unnamed: 73,0
2021.0,Unnamed: 73,0
2022.0,Unnamed: 73,0
2023.0,Unnamed: 73,0
2024.0,Unnamed: 73,0
2025.0,Unnamed: 73,0
2005.0,Unnamed: 74,0
2006.0,Unnamed: 74,0
2007.0,Unnamed: 74,0
2008.0,Unnamed: 74,0
2009.0,Unnamed: 74,0
2010.0,Unnamed: 74,0
2011.0,Unnamed: 74,0
2012.0,Unnamed: 74,0
2013.0,Unnamed: 74,0
2014.0,Unnamed: 74,0
2015.0,Unnamed: 74,0
2016.0,Unnamed: 74,0
2017.0,Unnamed: 74,0
2018.0,Unnamed: 74,0
2019.0,Unnamed: 74,0
2020.0,Unnamed: 74,0
2021.0,Unnamed: 74,0
2022.0,Unnamed: 74,0
2023.0,Unnamed: 74,0
2024.0,Unnamed: 74,0
2025.0,Unnamed: 74,0
2005.0,Unnamed: 75,0
2006.0,Unnamed: 75,0
2007.0,Unnamed: 75,0
2008.0,Unnamed: 75,0
2009.0,Unnamed: 75,0
2010.0,Unnamed: 75,0
2011.0,Unnamed: 75,0
2012.0,Unnamed: 75,0
2013.0,Unnamed: 75,0
2014.0,Unnamed: 75,0
2015.0,Unnamed: 75,0
2016.0,Unnamed: 75,0
2017.0,Unnamed: 75,0
2018.0,Unnamed: 75,0
2019.0,Unnamed: 75,0
2020.0,Unnamed: 75,0
2021.0,Unnamed: 75,0
2022.0,Unnamed: 75,0
2023.0,Unnamed: 75,0
2024.0,Unnamed: 75,0
2025.0,Unnamed: 75,0
2005.0,Unnamed: 76,0
2006.0,Unnamed: 76,0
